年份,主题,播放量
2023,手机游戏,1910052
2023,单机游戏,1486362
2023,手机游戏,3273672
2023,出行,1366259
2023,美食制作,5839974
2023,影视杂谈,4562185
2023,翻唱,4192902
2023,手机游戏,3125753
2023,美妆护肤,1387715
2023,美食制作,5378257
2023,人文历史,1608316
2023,国产原创相关,11731931
2023,短片·手书·配音,3222148
2023,搞笑,2285735
2023,出行,2373386
2023,家居房产,1554451
2023,美食测评,4636494
2023,社科·法律·心理,9450950
2023,鬼畜调教,2150202
2023,网络游戏,4076653
2023,动漫杂谈,1923844
2023,社科·法律·心理,1608418
2023,演奏,2806229
2023,软件应用,2393381
2023,三农,2346709
2023,短片·手书·配音,827463
2023,健身,1424392
2023,手工,2558212
2023,影视剪辑,8219818
2023,搞笑,6671447
2023,单机游戏,5472980
2023,桌游棋牌,6646551
2023,美食制作,3087543
2023,美食侦探,2394321
2023,人文历史,5778273
2023,鬼畜调教,8910267
2023,美食制作,4673464
2023,电子竞技,3408194
2023,手机游戏,3435394
2023,美食测评,5386312
2023,日常,3200282
2023,人力VOCALOID,3388453
2023,鬼畜剧场,4553662
2023,综合,5334337
2023,原创音乐,1541972
2023,鬼畜剧场,8090088
2023,搞笑,3642965
2023,美食记录,2531691
2023,手机游戏,4686324
2023,网络游戏,1913965
2023,科学科普,2336692
2023,极客DIY,6030623
2023,小剧场,8627817
2023,搞笑,5079329
2023,搞笑,3116236
2023,搞笑,5902237
2023,手办·模玩,1666662
2023,财经商业,2623416
2023,桌游棋牌,4646590
2023,出行,1315270
2023,搞笑,3460312
2023,动漫杂谈,10357260
2023,网络游戏,3565058
2023,出行,1227311
2023,搞笑,4627848
2023,绘画,9688382
2023,单机游戏,1323881
2023,三农,1378058
2023,搞笑,2941539
2023,影视杂谈,1056466
2023,乐评盘点,1214321
2023,日常,3036604
2023,汪星人,2744364
2023,绘画,812114
2023,美食测评,1777849
2023,手工,7858513
2023,短片·手书·配音,5540922
2023,单机游戏,8286700
2023,科学科普,4730695
2023,搞笑,4501197
2023,美食侦探,4521637
2023,手机游戏,2692327
2023,运动综合,7074253
2023,鬼畜调教,8025134
2023,影视剪辑,3187073
2023,短片·手书·配音,7160872
2023,电子竞技,1582648
2023,人文历史,3967818
2023,社科·法律·心理,1112700
2023,日常,3139169
2023,乐评盘点,914253
2023,手办·模玩,2231363
2023,短片·手书·配音,2255488
2023,动漫杂谈,3810540
2023,社科·法律·心理,5524465
2023,日常,1626956
2023,野生技能协会,1504263
2023,舞蹈综合,4289221
2023,单机游戏,1412580
2023,手机游戏,5436849
2023,音乐综合,3259957
2023,特摄,1840307
2023,搞笑,3094814
2023,MV,2949146
2023,美食制作,1579092
2023,鬼畜剧场,2865828
2023,小剧场,4074894
2023,日常,3073505
2023,绘画,3397573
2023,单机游戏,1078049
2023,穿搭,372126
2023,搞笑,1931903
2023,科学科普,2027220
2023,健身,7049053
2023,运动综合,1868395
2023,穿搭,1139902
2023,三农,1667683
2023,家居房产,1369207
2023,出行,1350567
2023,美妆护肤,348079
2023,出行,1165949
2023,仿妆cos,293391
2023,手工,1644998
2023,演奏,2845567
2023,鬼畜剧场,12048288
2023,运动综合,5313142
2023,搞笑,6709292
2023,搞笑,11431403
2023,搞笑,2653039
2023,科学科普,502128
2023,桌游棋牌,6394159
2023,美食记录,2767481
2023,手工,7241972
2023,出行,2864233
2023,手机游戏,4696336
2023,短片·手书·配音,3217623
2023,搞笑,3178876
2023,科学科普,4515322
2023,软件应用,7247151
2023,人文历史,4381956
2023,科学科普,678536
2023,搞笑,8361932
2023,短片·手书·配音,2195802
2023,短片·手书·配音,7160872
2023,人力VOCALOID,3312210
2023,原创音乐,2244846
2023,原创音乐,3357226
2023,科学科普,3586698
2023,动物二创,6424887
2023,综合,1947962
2023,舞蹈综合,4747087
2023,原创音乐,1934970
2023,手机游戏,2036461
2023,搞笑,2804332
2023,音乐综合,3109157
2023,日常,4554240
2023,美食侦探,2271441
2023,三农,2950967
2023,手势·网红舞,2658744
2023,时尚潮流,4300225
2023,搞笑,5582976
2023,足球,756547
2023,手机游戏,3011600
2023,搞笑,4619057
2023,美食制作,1875730
2023,单机游戏,1998304
2023,日常,1839126
2023,时尚潮流,898985
2023,影视剪辑,3228488
2023,穿搭,451289
2023,美食制作,2683799
2023,仿妆cos,696077
2023,热点,1442714
2023,美妆护肤,1028612
2023,小剧场,8648952
2023,MAD·AMV,3001037
2023,搞笑,10996421
2023,网络游戏,5246123
2023,短片·手书·配音,3770054
2023,校园学习,2768170
2023,短片·手书·配音,4050710
2023,音乐综合,6147680
2023,搞笑,2987460
2023,出行,2862957
2023,美食侦探,4978705
2023,短片·手书·配音,1450289
2023,日常,2624063
2023,手机游戏,3052036
2023,MV,5476627
2023,科学科普,1397273
2023,手机游戏,2849348
2023,喵星人,2432152
2023,影视杂谈,1062169
2023,日常,3965955
2023,汪星人,4496747
2023,原创音乐,1878150
2023,财经商业,1871636
2023,搞笑,3564583
2023,搞笑,3826354
2023,搞笑,2994897
2023,影视剪辑,6982205
2023,搞笑,3649127
2023,美食记录,1987356
2023,美食制作,5233522
2023,小剧场,3680156
2023,搞笑,3288440
2023,日常,2866244
2023,仿妆cos,2102358
2023,明星综合,2581793
2023,穿搭,777413
2023,时尚潮流,1557967
2023,人文历史,3576497
2023,足球,1018701
2023,鬼畜调教,1567707
2023,亲子,5414675
2023,穿搭,555003
2023,科学科普,7684781
2023,搞笑,7859806
2023,短片·手书·配音,8369722
2023,搞笑,6413490
2023,MV,3465775
2023,出行,2191483
2023,预告·资讯,2203558
2023,桌游棋牌,2884516
2023,运动综合,3193172
2023,绘画,3082664
2023,国产原创相关,5008344
2023,MV,5961341
2023,鬼畜调教,5828254
2023,MAD·AMV,1838297
2023,原创音乐,1783606
2023,MAD·AMV,1450405
2023,搞笑,8457547
2023,动漫杂谈,2093112
2023,综合,4462440
2023,单机游戏,3372124
2023,日常,3506114
2023,出行,1538996
2023,手工,597003
2023,足球,613954
2023,手机游戏,2849348
2023,搞笑,4503563
2023,手工,1356883
2023,动物二创,5671410
2023,美食制作,2025474
2023,出行,1820158
2023,手机游戏,4544087
2023,美食测评,5156020
2023,原创音乐,2980269
2023,美食侦探,1696890
2023,人文历史,2680491
2023,影视杂谈,2722800
2023,鬼畜调教,1837643
2023,人文历史,2982817
2023,搞笑,4453325
2023,汪星人,3904987
2023,综合,2956825
2023,三农,1919890
2023,日常,4854439
2023,舞蹈综合,7175149
2023,电子竞技,1917185
2023,穿搭,3630107
2023,绘画,3041301
2023,日常,1239470
2023,时尚潮流,253997
2023,仿妆cos,687256
2023,极客DIY,12345812
2023,搞笑,11803690
2023,原创音乐,6961783
2023,美食侦探,4377002
2023,电子竞技,3284981
2023,桌游棋牌,4989822
2023,手机游戏,1996826
2023,数码,2175191
2023,搞笑,3191913
2023,动漫杂谈,2959384
2023,人文历史,3828357
2023,美食制作,4387673
2023,短片·手书·配音,3667788
2023,美食制作,4864045
2023,搞笑,3063901
2023,影视杂谈,2522486
2023,美食制作,3301283
2023,社会,1765813
2023,鬼畜调教,2847454
2023,美食侦探,4153277
2023,短片·手书·配音,2910843
2023,音乐综合,829255
2023,单机游戏,4391058
2023,翻唱,7278887
2023,手工,1987527
2023,美食制作,2053614
2023,手工,1568369
2023,野生技能协会,7054560
2023,搞笑,2032360
2023,出行,1994146
2023,出行,1472337
2023,翻唱,4142884
2023,电子竞技,2790353
2023,搞笑,4239733
2023,小剧场,1743516
2023,搞笑,1339663
2023,时尚潮流,1844212
2023,美食制作,2476834
2023,美食记录,1133410
2023,时尚潮流,11004794
2023,小剧场,6554942
2023,单机游戏,5224893
2023,绘画,4360633
2023,小剧场,5637213
2023,短片·手书·配音,4274436
2023,动物综合,5408689
2023,动漫杂谈,3613375
2023,日常,4469201
2023,手机游戏,4297684
2023,单机游戏,5740092
2023,科学科普,6537549
2023,科学科普,1818087
2023,人文历史,2268680
2023,极客DIY,2076812
2023,美食制作,6046707
2023,小剧场,2145038
2023,手工,7586537
2023,短片·手书·配音,4618956
2023,国风舞蹈,2082525
2023,人文历史,1701618
2023,影视杂谈,1867671
2023,搞笑,2950057
2023,手机游戏,6388968
2023,时尚潮流,1527166
2023,手机游戏,1319763
2023,演奏,1968265
2023,搞笑,3365253
2023,人文历史,2054978
2023,运动综合,1991912
2023,日常,878150
2023,单机游戏,3275947
2023,健身,1607736
2023,MV,6065300
2023,手机游戏,2527212
2023,翻唱,1778040
2023,鬼畜剧场,2047178
2023,电子竞技,1681913
2023,出行,633243
2023,家居房产,1218751
2023,仿妆cos,1886578
2023,家居房产,677499
2023,音乐综合,967516
2023,穿搭,441982
2023,手办·模玩,1324737
2023,三农,1920187
2023,时尚潮流,214195
2023,美妆护肤,333408
2023,美食侦探,5072885
2023,健身,6049456
2023,美食侦探,5540736
2023,搞笑,5857866
2023,科学科普,4822709
2023,人文历史,3703383
2023,搞笑,2676432
2023,出行,3014087
2023,桌游棋牌,4600093
2023,搞笑,7277329
2023,手机游戏,2781615
2023,搞笑,2259645
2023,小剧场,5261047
2023,电子竞技,1376712
2023,单机游戏,2981382
2023,短片·手书·配音,4322597
2023,手机游戏,1758254
2023,科学科普,5200079
2023,电子竞技,4009372
2023,MV,8209563
2023,数码,3614469
2023,乐评盘点,820345
2023,家居房产,3893843
2023,手机游戏,1740542
2023,搞笑,3282757
2023,美食制作,2989126
2023,新能源车,2244663
2023,时尚潮流,2479656
2023,演奏,2786938
2023,美食测评,2423042
2023,美食记录,3663198
2023,人文历史,4463928
2023,三农,5833470
2023,搞笑,4342347
2023,美食制作,3555976
2023,短片·手书·配音,2360638
2023,财经商业,1688984
2023,短片·手书·配音,1890214
2023,手工,2354786
2023,手机游戏,4527423
2023,美妆护肤,801207
2023,家居房产,886221
2023,仿妆cos,411195
2023,出行,8819430
2023,极客DIY,6364771
2023,手机游戏,4964307
2023,日常,2473227
2023,手工,4329478
2023,舞蹈综合,4951713
2023,搞笑,3318214
2023,短片·手书·配音,2025702
2023,搞笑,5396350
2023,鬼畜调教,9068877
2023,短片·手书·配音,7412032
2023,人文历史,3785738
2023,短片·手书·配音,1765567
2023,搞笑,4513770
2023,美食侦探,3520685
2023,原创音乐,3783127
2023,搞笑,4142979
2023,搞笑,5881853
2023,原创音乐,4275183
2023,手机游戏,3229377
2023,日常,4592939
2023,搞笑,3439754
2023,演奏,2513440
2023,鬼畜剧场,3119364
2023,搞笑,2811256
2023,影视杂谈,2572208
2023,搞笑,1956063
2023,美食制作,3875946
2023,手机游戏,2130059
2023,出行,2192711
2023,健身,4228624
2023,科学科普,3994767
2023,VOCALOID·UTAU,718676
2023,喵星人,2537882
2023,影视杂谈,1595531
2023,搞笑,4280730
2023,搞笑,2951372
2023,健身,1633130
2023,短片·手书·配音,1893049
2023,时尚潮流,1598100
2023,穿搭,1833362
2023,演奏,1698292
2023,翻唱,1559134
2023,仿妆cos,375874
2023,美妆护肤,397700
2023,仿妆cos,761598
2023,鬼畜调教,5541203
2023,科学科普,9794131
2023,运动综合,10695726
2023,搞笑,8827136
2023,影视杂谈,2571169
2023,汽车生活,3590743
2023,手机游戏,9379250
2023,人力VOCALOID,6888547
2023,搞笑,8723056
2023,音乐综合,5944413
2023,手机游戏,2910688
2023,绘画,4293101
2023,单机游戏,3668380
2023,国风舞蹈,3184525
2023,小剧场,6125252
2023,手机游戏,3004374
2023,财经商业,2982322
2023,美食制作,4691154
2023,动物二创,2517413
2023,校园学习,2095024
2023,电子竞技,2446769
2023,美食制作,4847366
2023,手机游戏,3517305
2023,手机游戏,1353652
2023,鬼畜调教,3574033
2023,搞笑,2775935
2023,科学科普,4636883
2023,搞笑,4409285
2023,原创音乐,4361120
2023,电子竞技,1959471
2023,手机游戏,1853304
2023,汽车生活,3105256
2023,绘画,3964059
2023,短片·手书·配音,1371616
2023,搞笑,4898539
2023,人力VOCALOID,1290710
2023,短片·手书·配音,2451700
2023,家居房产,2458576
2023,单机游戏,1444345
2023,翻唱,193246
2023,绘画,1637531
2023,美妆护肤,788968
2023,三农,1854233
2023,日常,12470524
2023,搞笑,9955980
2023,搞笑,12867830
2023,日常,5976029
2023,明星舞蹈,6690296
2023,手机游戏,4418836
2023,日常,7355109
2023,短片·手书·配音,2473921
2023,搞笑,6370179
2023,小剧场,6497210
2023,电子竞技,4137590
2023,MAD·AMV,2928529
2023,鬼畜调教,6944741
2023,搞笑,5065507
2023,动漫杂谈,3527214
2023,手机游戏,2164449
2023,人力VOCALOID,5740797
2023,明星舞蹈,5458566
2023,单机游戏,3294278
2023,搞笑,4195949
2023,运动综合,2848464
2023,搞笑,2270447
2023,极客DIY,4225053
2023,短片·手书·配音,5533736
2023,搞笑,4711510
2023,极客DIY,5891901
2023,绘画,2588751
2023,科学科普,2003132
2023,人文历史,5358141
2023,数码,3296290
2023,演奏,2823525
2023,运动综合,3213652
2023,美食制作,3604116
2023,搞笑,2932658
2023,美食制作,3819103
2023,手机游戏,2279488
2023,科学科普,4201352
2023,搞笑,4371525
2023,手工,3191003
2023,手机游戏,1131621
2023,出行,739351
2023,动物二创,3443105
2023,搞笑,4675151
2023,明星舞蹈,2177765
2023,仿妆cos,2378586
2023,影视杂谈,755221
2023,社会,763318
2023,时尚潮流,437524
2023,家居房产,2309973
2023,特摄,4758244
2023,综艺,17986430
2023,手工,7658782
2023,野生技能协会,6120316
2023,娱乐杂谈,5078578
2023,喵星人,2878019
2023,短片·手书·配音,5960879
2023,美食侦探,4226469
2023,美食记录,6548896
2023,MV,3790696
2023,三农,2662414
2023,宅舞,4741679
2023,鬼畜剧场,3975843
2023,人力VOCALOID,3170472
2023,美食侦探,2954321
2023,综合,5910409
2023,日常,2779866
2023,电子竞技,2192422
2023,特摄,946101
2023,家居房产,5457312
2023,三农,2962851
2023,GMV,3368663
2023,短片·手书·配音,2644240
2023,社科·法律·心理,2736655
2023,MV,3393414
2023,手办·模玩,2003775
2023,宅舞,2126120
2023,电子竞技,2511931
2023,宅舞,1226925
2023,演奏,1562960
2023,出行,1802951
2023,VOCALOID·UTAU,1072614
2023,家居房产,1695125
2023,仿妆cos,1627184
2023,日常,1556530
2023,影视剪辑,1090582
2023,时尚潮流,1392116
2023,乐评盘点,1373041
2023,MV,5041019
2023,穿搭,1572660
2023,汪星人,2503959
2023,音乐现场,10244054
2023,影视杂谈,10062568
2023,综艺,8373006
2023,软件应用,7117586
2023,搞笑,6820641
2023,出行,4587387
2023,喵星人,5702970
2023,原创音乐,6197476
2023,搞笑,4083778
2023,明星综合,3244125
2023,手机游戏,5044391
2023,人文历史,3413608
2023,搞笑,3758835
2023,科学科普,4121120
2023,手机游戏,4438712
2023,家居房产,3419297
2023,社科·法律·心理,3621711
2023,手机游戏,2747040
2023,美食制作,2886103
2023,影视杂谈,1736851
2023,MAD·AMV,2044795
2023,手机游戏,3379837
2023,原创音乐,3160941
2023,MV,2016493
2023,运动综合,3739721
2023,影视杂谈,2062980
2023,三农,965896
2023,搞笑,4202707
2023,绘画,3909565
2023,短片·手书·配音,1781601
2023,手工,4307268
2023,时尚潮流,3784772
2023,美食侦探,1839576
2023,社科·法律·心理,7387184
2023,科学科普,1869210
2023,短片·手书·配音,2268026
2023,手机游戏,1174175
2023,单机游戏,1464143
2023,搞笑,4696856
2023,出行,2213479
2023,单机游戏,3267888
2023,人力VOCALOID,4852172
2023,原创音乐,1702385
2023,美食制作,1445552
2023,演奏,2794760
2023,搞笑,1098951
2023,宅舞,5274710
2023,搞笑,6977674
2023,数码,4053001
2023,健身,3809518
2023,音乐现场,4175345
2023,科学科普,3999913
2023,日常,2173700
2023,人文历史,2216734
2023,人力VOCALOID,6479087
2023,搞笑,5168065
2023,人文历史,4284641
2023,汪星人,3661269
2023,鬼畜调教,3447171
2023,原创音乐,2066777
2023,手机游戏,3361697
2023,搞笑,3585130
2023,日常,3185627
2023,美食制作,4750198
2023,时尚潮流,3032367
2023,科学科普,3895631
2023,影视杂谈,630638
2023,手机游戏,3277034
2023,手机游戏,1543286
2023,美食制作,3487861
2023,短片·手书·配音,1546321
2023,短片·手书·配音,2359209
2023,时尚潮流,2596477
2023,搞笑,3989873
2023,翻唱,2736055
2023,影视剪辑,894950
2023,搞笑,5175566
2023,出行,1702620
2023,单机游戏,2670538
2023,宅舞,2540249
2023,网络游戏,672127
2023,原创音乐,2994923
2023,仿妆cos,1566159
2023,MV,1146612
2023,财经商业,1689900
2023,乐评盘点,583166
2023,人文历史,1459356
2023,美食制作,1807320
2023,时尚潮流,661768
2023,美食记录,1743278
2023,娱乐杂谈,761881
2023,极客DIY,5311567
2023,极客DIY,5270767
2023,美食侦探,2926094
2023,音乐综合,3975951
2023,手机游戏,4781457
2023,人文历史,1608737
2023,桌游棋牌,3887683
2023,单机游戏,3781359
2023,电子竞技,2934226
2023,搞笑,3261435
2023,家居房产,737840
2023,单机游戏,1334903
2023,人文历史,2591561
2023,手机游戏,2015035
2023,科工机械,3455958
2023,综合,3894554
2023,手机游戏,2363468
2023,健身,2669484
2023,国风舞蹈,3235207
2023,搞笑,6822857
2023,动漫杂谈,2733525
2023,搞笑,3483224
2023,社科·法律·心理,3553486
2023,翻唱,1430132
2023,影视杂谈,4192977
2023,翻唱,2044179
2023,乐评盘点,1887309
2023,手工,1433046
2023,日常,3341078
2023,科学科普,1480711
2023,乐评盘点,1545472
2023,宅舞,3659377
2023,美妆护肤,822948
2023,明星舞蹈,1412571
2023,仿妆cos,1166289
2023,出行,1316919
2023,出行,1756867
2023,短片·手书·配音,1105104
2023,健身,1124484
2023,美食制作,1529514
2023,穿搭,340296
2023,影视剪辑,524770
2023,原创音乐,6347121
2023,影视剪辑,5838078
2023,数码,3195348
2023,单机游戏,5836419
2023,小剧场,5049804
2023,科学科普,4319425
2023,明星综合,6104550
2023,人文历史,4286291
2023,美食制作,5433469
2023,数码,3553010
2023,手机游戏,4178690
2023,出行,4311001
2023,演奏,1769781
2023,日常,3945098
2023,出行,1407477
2023,手势·网红舞,2137634
2023,校园学习,2141118
2023,社科·法律·心理,5537757
2023,数码,2006462
2023,极客DIY,3473193
2023,搞笑,3226105
2023,搞笑,3009165
2023,美食制作,1720366
2023,手机游戏,2252781
2023,电子竞技,2638461
2023,美食制作,3419282
2023,三农,1869804
2023,搞笑,2773284
2023,校园学习,1747674
2023,音乐现场,1232930
2023,科学科普,2632716
2023,搞笑,4059822
2023,财经商业,606735
2023,手机游戏,2535349
2023,VOCALOID·UTAU,675596
2023,时尚潮流,1485372
2023,健身,2326211
2023,出行,493364
